Year,Expt/Location,Aerated/Flowthrough/Neither,Temperature,Container/Individual_#,Pred,PredSource,PredSize,Prey,PreySource,PreySize,Risellopsis_varia height,Drilled?,Prey_post-consumption_Weight,with_operculum_or_radula?,operc_weight,est._%_consumed,leftover_tissue_weight_(dried),Comment,Start_1st,Start_2nd,Exact_Start,End_1st,End_2nd,Exact_End,Min_(days),Max_(days),Midpoint_(days),Start_+_End_Windows,Inverse Window (for Weighting),Both_Start_and_End_within_+/-2hr24min__window
2005,H-Times-TopLab-HighTemp,Aerated,18,c13-1,Haustrum haustorium,Check datasheets,34.9,Haustrum scobina,Tauranga Head,15.4,,FALSE,0.657,TRUE,,100,0,,7/1/05 8:52,7/1/05 18:37,,7/1/05 23:08,7/2/05 8:30,,0.19,0.98,0.59,19:07:00,1.24,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c2-1,Haustrum haustorium,Check datasheets,28.6,Haustrum scobina,Tauranga Head,13.1,,FALSE,0.242,TRUE,,100,0,,6/30/05 15:48,7/1/05 9:07,,7/2/05 8:23,7/2/05 9:23,,0.97,1.73,1.35,18:19:00,1.29,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c18-1,Haustrum haustorium,Check datasheets,44.1,Haustrum scobina,Tauranga Head,16.4,,FALSE,0.641,TRUE,,100,0,,7/1/05 8:52,7/1/05 18:37,,7/2/05 12:30,7/2/05 13:44,,0.75,1.2,0.97,10:59:00,2.14,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c2-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,13.2,,FALSE,0.306,TRUE,,50,,,7/1/05 11:08,7/2/05 8:30,,7/2/05 13:44,7/2/05 14:33,,0.22,1.14,0.68,22:11:00,1.07,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c20-1,Haustrum haustorium,Check datasheets,21.4,Patelloida corticata,?Lighthouse Reef,8.3,,FALSE,0.03,FALSE,,100,0,,7/1/05 23:08,7/2/05 8:30,,7/2/05 13:44,7/2/05 14:33,,0.61,0.64,0.63,10:11:00,2.3,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c19-1,Haustrum haustorium,Check datasheets,23.7,Patelloida corticata,?Lighthouse Reef,8.3,,FALSE,0.028,FALSE,,100,0,,7/2/05 9:28,7/2/05 10:36,,7/2/05 14:33,7/2/05 15:37,,0.16,0.26,0.21,2:12:00,9.84,TRUE
2005,H-Times-TopLab-HighTemp,Aerated,18,c16-1,Haustrum haustorium,Check datasheets,33.8,Haustrum scobina,Tauranga Head,16.3,,FALSE,0.503,TRUE,,100,0,,7/1/05 8:52,7/1/05 18:37,,7/2/05 18:23,7/2/05 20:02,,0.99,1.47,1.23,11:24:00,2.06,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c8-1,Haustrum haustorium,Check datasheets,24,Siphonaria australis,EPFS & ?Lighthouse Reef,10.5,,FALSE,0.084,FALSE,,97,0.001,,7/1/05 23:08,7/2/05 8:30,,7/2/05 20:02,7/2/05 23:17,,0.48,1.01,0.74,12:37:00,1.87,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c15-1,Haustrum haustorium,Check datasheets,35.9,Haustrum scobina,Tauranga Head,14.6,,FALSE,0.425,TRUE,,100,0,,7/2/05 9:28,7/2/05 10:36,,7/2/05 20:02,7/2/05 23:17,,0.39,0.58,0.48,4:23:00,5.19,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10,c20-1,Haustrum haustorium,Check datasheets,29.7,Patelloida corticata,?Lighthouse Reef,5.3,,FALSE,0.008,FALSE,,100,0,,7/2/05 23:11,7/3/05 6:15,,7/2/05 23:11,7/3/05 6:15,,0,0.29,0.15,14:08:00,1.67,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c27-1,Haustrum haustorium,Check datasheets,27.1,Haustrum scobina,Tauranga Head,12.2,,FALSE,0.197,TRUE,,100,0,,6/30/05 3:48,7/1/05 9:07,,7/2/05 23:15,7/3/05 6:20,,1.59,3.11,2.35,36:24:00,0.66,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c2-1,Haustrum haustorium,Check datasheets,28.6,Haustrum scobina,Tauranga Head,12.3,,FALSE,0.234,TRUE,,100,0,,7/2/05 8:23,7/2/05 9:23,,7/2/05 23:15,7/3/05 6:20,,0.58,0.91,0.75,8:05:00,2.88,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,7.7,,FALSE,0.032,FALSE,,100,0,,7/2/05 17:35,7/2/05 18:20,,7/2/05 23:15,7/3/05 6:20,,0.2,0.53,0.37,7:50:00,2.97,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c23-1,Haustrum haustorium,Check datasheets,24.7,Haustrum scobina,Tauranga Head,11.9,,FALSE,0.239,TRUE,,100,0,,7/1/05 8:52,7/1/05 18:37,,7/2/05 23:17,7/3/05 6:23,,1.19,1.9,1.55,16:51:00,1.4,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c6-1,Haustrum haustorium,Check datasheets,30.2,Haustrum scobina,Tauranga Head,16.8,,FALSE,0.85,TRUE,,50,,,6/30/05 15:52,7/1/05 8:52,,7/3/05 6:23,7/3/05 7:12,,1.9,2.64,2.27,17:49:00,1.33,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c7-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,15.5,,FALSE,0.265,TRUE,,100,0,,7/1/05 23:08,7/2/05 8:30,,7/3/05 7:12,7/3/05 10:28,,0.95,1.47,1.21,12:38:00,1.86,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c1-1,Haustrum haustorium,Check datasheets,33.9,Haustrum scobina,Tauranga Head,14.8,,FALSE,0.272,FALSE,,100,0,,7/1/05 18:28,7/1/05 23:02,,7/3/05 10:26,7/3/05 18:02,,1.47,1.98,1.73,12:10:00,1.93,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c20-1,Haustrum haustorium,Check datasheets,23.1,Haustrum scobina,Tauranga Head,11,,FALSE,0.11,TRUE,,100,0,,7/1/05 23:02,7/2/05 8:23,,7/3/05 10:26,7/3/05 18:02,,1.09,1.79,1.44,16:57:00,1.4,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c13-1,Haustrum haustorium,Check datasheets,27.2,Haustrum scobina,Tauranga Head,11.3,,FALSE,0.236,TRUE,,100,0,,7/2/05 6:20,7/2/05 7:58,,7/3/05 10:26,7/3/05 18:02,,1.1,1.49,1.3,9:14:00,2.53,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c4-1,Haustrum haustorium,Check datasheets,29.8,Haustrum scobina,Tauranga Head,12.5,,FALSE,0.226,TRUE,,100,0,,7/2/05 20:02,7/2/05 23:17,,7/3/05 10:28,7/3/05 18:06,,0.47,0.92,0.69,10:53:00,2.16,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10,c2-1,Haustrum haustorium,Check datasheets,25.8,Haustrum scobina,Tauranga Head,14.8,,FALSE,0.403,TRUE,,60,,digestive not eaten,6/29/05 21:32,6/29/05 23:10,,7/3/05 19:40,7/3/05 20:48,,3.85,3.97,3.91,2:46:00,7.98,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c19-1,Haustrum haustorium,Check datasheets,35.3,Haustrum scobina,Tauranga Head,14.3,,FALSE,0.295,FALSE,,100,0,,7/3/05 7:10,7/3/05 10:26,,7/3/05 21:53,7/4/05 6:48,,0.48,0.98,0.73,12:11:00,1.93,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10,c3-1,Haustrum haustorium,Check datasheets,23.6,Haustrum scobina,Tauranga Head,12.4,,FALSE,0.263,TRUE,,95,,some digestive not eaten,6/29/05 23:10,6/30/05 8:33,,7/4/05 7:43,7/4/05 10:14,,3.97,4.46,4.21,11:54:00,1.98,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c2-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,,,FALSE,,FALSE,,,,lost assignment - no leps size,7/2/05 20:02,7/2/05 23:17,,7/4/05 7:48,7/4/05 10:20,,1.35,1.6,1.48,5:47:00,3.98,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c13-1,Haustrum haustorium,Check datasheets,34.9,Haustrum scobina,Tauranga Head,13.8,,FALSE,0.248,FALSE,,100,0,,7/3/05 7:12,7/3/05 10:28,,7/4/05 10:04,7/5/05 7:27,,0.98,2.01,1.5,24:39:00,0.96,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c25-1,Haustrum haustorium,Check datasheets,28.4,Haustrum scobina,Tauranga Head,14.4,,FALSE,0.522,TRUE,,100,0,,7/2/05 14:30,7/2/05 15:34,,7/4/05 10:17,7/4/05 11:13,,1.78,1.86,1.82,2:00:00,10.71,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,13,,FALSE,0.295,FALSE,,90,0.002,,7/3/05 10:26,7/3/05 18:02,,7/4/05 10:17,7/4/05 11:13,,0.68,1.03,0.85,8:32:00,2.74,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c4-1,Haustrum haustorium,Check datasheets,29.8,Haustrum scobina,Tauranga Head,9.7,,FALSE,0.104,TRUE,,100,0,,7/3/05 21:56,7/4/05 6:53,,7/4/05 10:20,7/4/05 11:17,,0.14,0.56,0.35,9:54:00,2.37,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c16-1,Haustrum haustorium,Check datasheets,25.8,Haustrum scobina,Tauranga Head,14.6,,FALSE,0.458,TRUE,,100,0,,7/1/05 18:23,7/1/05 23:02,,7/4/05 11:13,7/4/05 12:52,,2.51,2.77,2.64,6:18:00,3.67,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c20-1,Haustrum haustorium,Check datasheets,21.4,Patelloida corticata,?Lighthouse Reef,8.4,,TRUE,0.058,FALSE,,100,0,,7/2/05 14:33,7/2/05 15:37,,7/4/05 11:17,7/4/05 12:55,,1.82,1.93,1.88,2:42:00,8.16,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c16-1,Haustrum haustorium,Check datasheets,33.8,Haustrum scobina,Tauranga Head,13.7,,FALSE,0.403,TRUE,,100,0,,7/3/05 10:28,7/3/05 18:06,,7/4/05 11:17,7/4/05 12:55,,0.72,1.1,0.91,9:16:00,2.52,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18,c22-1,Haustrum haustorium,Check datasheets,22.6,Haustrum scobina,Tauranga Head,14.8,,FALSE,0.359,TRUE,,100,0,,7/1/05 23:08,7/2/05 8:30,,7/4/05 13:42,7/4/05 14:47,,2.22,2.65,2.43,10:27:00,2.25,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c5-1,Haustrum haustorium,Check datasheets,42.9,Haustrum scobina,Tauranga Head,16.9,,FALSE,0.658,TRUE,,100,0,,7/3/05 21:53,7/4/05 6:48,,7/4/05 15:50,7/4/05 17:01,,0.38,0.8,0.59,10:06:00,2.32,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c8-1,Haustrum haustorium,Check datasheets,24,Siphonaria australis,EPFS & ?Lighthouse Reef,12.3,,FALSE,0.164,FALSE,,90,0.003,"observed NOT on prey at 6:53 am 7/4/05, resumed though",7/3/05 7:12,7/3/05 10:28,,7/4/05 15:53,7/4/05 17:04,,1.23,1.41,1.32,4:27:00,5.12,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c4-1,Haustrum haustorium,Check datasheets,22.1,Haustrum scobina,Tauranga Head,13,,FALSE,0.37,TRUE,,95,,some digest left,7/2/05 18:20,,yes,7/4/05 17:01,7/4/05 18:19,,1.95,2,1.97,1:18:00,15.58,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c17-1,Haustrum haustorium,Check datasheets,22,Siphonaria australis,EPFS & ?Lighthouse Reef,12.8,,FALSE,0.132,FALSE,,50,0.018,"hole in shell, from tweezers?, don't think it was drilled",7/2/05 13:38,7/2/05 14:30,,7/4/05 20:24,7/4/05 22:00,,2.25,2.35,2.3,2:28:00,8.87,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c7-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,14.1,,FALSE,0.305,TRUE,,100,0,,7/3/05 21:56,7/4/05 6:53,,7/4/05 20:28,7/4/05 22:04,,0.57,1.01,0.79,10:33:00,2.22,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c20-1,Haustrum haustorium,Check datasheets,29.7,Patelloida corticata,?Lighthouse Reef,7.7,,FALSE,0.022,FALSE,,100,0,,7/4/05 13:38,7/4/05 14:47,,7/4/05 21:57,7/5/05 7:19,,0.3,0.74,0.52,10:31:00,2.23,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c22-1,Haustrum haustorium,Check datasheets,28.4,Haustrum scobina,Tauranga Head,15.2,,FALSE,0.55,TRUE,,100,0,,7/2/05 12:27,7/2/05 13:38,,7/4/05 22:00,7/5/05 7:23,,2.35,2.79,2.57,10:34:00,2.22,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c2-1,Haustrum haustorium,Check datasheets,28.6,Haustrum scobina,Tauranga Head,12.5,,FALSE,0.251,TRUE,,100,0,,7/3/05 10:26,7/3/05 18:02,,7/4/05 22:00,7/5/05 7:23,,1.17,1.87,1.52,16:59:00,1.39,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c13-1,Haustrum haustorium,Check datasheets,27.2,Haustrum scobina,Tauranga Head,12.8,,FALSE,0.275,TRUE,,100,0,,7/3/05 21:53,7/4/05 6:48,,7/4/05 22:00,7/5/05 7:23,,0.63,1.4,1.01,18:18:00,1.29,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c19-1,Haustrum haustorium,Check datasheets,35.3,Haustrum scobina,Tauranga Head,13.4,,FALSE,0.349,TRUE,,100,0,,7/4/05 11:13,7/4/05 12:52,,7/4/05 22:00,7/5/05 7:23,,0.38,0.84,0.61,11:02:00,2.13,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,7.8,,FALSE,0.026,FALSE,,100,0,,7/4/05 18:19,7/4/05 20:24,,7/4/05 22:00,7/5/05 7:23,,0.07,0.54,0.31,11:28:00,2.05,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c23-1,Haustrum haustorium,Check datasheets,24.7,Haustrum scobina,Tauranga Head,11.5,,FALSE,0.192,TRUE,,100,0,,7/3/05 7:12,7/3/05 10:28,,7/4/05 22:04,7/5/05 7:27,,1.48,2.01,1.75,12:39:00,1.86,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c8-1,Haustrum haustorium,Check datasheets,24,Siphonaria australis,EPFS & ?Lighthouse Reef,8.3,,FALSE,0.038,FALSE,,100,0,,7/4/05 15:53,7/4/05 17:04,,7/4/05 22:04,7/5/05 7:27,,0.21,0.65,0.43,10:34:00,2.22,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c12-1,Haustrum haustorium,Check datasheets,44.3,Haustrum scobina,Tauranga Head,18.4,,FALSE,1.212,TRUE,,98,0,some digest. Left,7/3/05 21:53,7/4/05 6:48,,7/5/05 8:09,7/5/05 10:41,,1.06,1.53,1.29,11:27:00,2.05,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c15-1,Haustrum haustorium,Check datasheets,35.9,Haustrum scobina,Tauranga Head,16.1,,FALSE,0.745,TRUE,,99,0,some tissue on operc left,7/3/05 7:12,7/3/05 10:28,,7/5/05 8:11,7/5/05 10:44,,1.9,2.15,2.03,5:49:00,3.96,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c1-1,Haustrum haustorium,Check datasheets,31.7,Haustrum scobina,Tauranga Head,18.1,,FALSE,0.928,TRUE,,100,0,,7/3/05 7:12,7/3/05 10:28,,7/5/05 12:35,7/5/05 13:40,,2.09,2.27,2.18,4:21:00,5.23,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c20-1,Haustrum haustorium,Check datasheets,21.4,Patelloida corticata,?Lighthouse Reef,8.2,,FALSE,0.026,FALSE,,100,0,,7/4/05 11:17,7/4/05 12:55,,7/5/05 17:19,7/5/05 18:19,,1.18,1.29,1.24,2:38:00,8.35,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10,c11-1,Haustrum haustorium,Check datasheets,34,Haustrum scobina,Tauranga Head,16.5,,FALSE,0.644,TRUE,,100,0,,7/2/05 9:21,7/2/05 10:29,,7/5/05 18:15,7/5/05 21:13,,3.32,3.49,3.41,4:06:00,5.53,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c1-1,Haustrum haustorium,Check datasheets,33.9,Haustrum scobina,Tauranga Head,12,,FALSE,0.205,TRUE,,100,0,possible fuckup with number assignment - Leps size and weight initially written down as Cont # 2-1,7/4/05 17:01,7/4/05 18:19,,7/5/05 21:17,7/5/05 22:23,,1.12,1.22,1.17,2:24:00,9.09,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c19-1,Haustrum haustorium,Check datasheets,35.3,Haustrum scobina,Tauranga Head,15.2,,FALSE,0.486,TRUE,,100,0,,7/4/05 22:00,7/5/05 7:23,,7/5/05 22:23,7/6/05 7:38,,0.63,1.4,1.01,18:38:00,1.27,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10,c1-1,Haustrum haustorium,Check datasheets,29.8,Haustrum scobina,Tauranga Head,14.2,,FALSE,0.414,TRUE,,100,0,,6/29/05 23:10,6/30/05 8:33,,7/5/05 22:31,7/6/05 7:34,,5.58,6.35,5.97,18:26:00,1.29,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c27-1,Haustrum haustorium,Check datasheets,27.1,Haustrum scobina,Tauranga Head,12.2,,FALSE,0.248,TRUE,,100,0,,7/3/05 7:10,7/3/05 10:26,,7/5/05 22:33,7/6/05 7:38,,2.5,3.02,2.76,12:21:00,1.91,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c2-1,Haustrum haustorium,Check datasheets,28.6,Haustrum scobina,Tauranga Head,12,,FALSE,0.216,TRUE,,100,0,,7/5/05 8:09,7/5/05 10:41,,7/5/05 22:33,7/6/05 7:38,,0.49,0.98,0.74,11:37:00,2.02,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,8,,FALSE,0.032,FALSE,,99,0.001,,7/5/05 11:29,7/5/05 12:33,,7/5/05 22:33,7/6/05 7:38,,0.42,0.84,0.63,10:09:00,2.31,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c7-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,14.3,,FALSE,0.394,TRUE,,100,0,,7/5/05 13:40,7/5/05 15:14,,7/6/05 9:39,7/6/05 10:45,,0.77,0.88,0.82,2:40:00,8.26,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c16-1,Haustrum haustorium,Check datasheets,33.8,Haustrum scobina,Tauranga Head,13.3,,FALSE,0.319,TRUE,,100,0,,7/4/05 12:55,7/4/05 13:42,,7/6/05 11:16,7/6/05 13:18,,1.9,2.02,1.96,2:49:00,7.85,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c4-1,Haustrum haustorium,Check datasheets,29.8,Haustrum scobina,Tauranga Head,11.1,,FALSE,0.199,TRUE,,100,0,,7/5/05 8:11,7/5/05 10:44,,7/6/05 16:42,7/6/05 17:58,,1.25,1.41,1.33,3:49:00,5.92,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c13-1,Haustrum haustorium,Check datasheets,27.2,Haustrum scobina,Tauranga Head,13,,FALSE,0.331,TRUE,,100,0,,7/5/05 8:09,7/5/05 10:41,,7/6/05 17:54,7/6/05 18:15,,1.3,1.42,1.36,2:53:00,7.68,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c15-1,Haustrum haustorium,Check datasheets,35.9,Haustrum scobina,Tauranga Head,15.4,,FALSE,0.546,TRUE,,80,,,7/5/05 8:11,7/5/05 10:44,,7/6/05 21:11,7/6/05 22:19,,1.44,1.59,1.51,3:41:00,6.12,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c23-1,Haustrum haustorium,Check datasheets,30.2,Haustrum scobina,Tauranga Head,14.9,,FALSE,0.439,TRUE,,100,0,,7/3/05 7:07,7/3/05 10:23,,7/6/05 23:19,7/7/05 7:21,,3.54,4.01,3.77,11:18:00,2.08,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c24-1,Haustrum haustorium,Check datasheets,27.5,Haustrum scobina,Tauranga Head,15.1,,FALSE,0.52,TRUE,,100,0,,7/3/05 10:23,7/3/05 18:00,,7/6/05 23:19,7/7/05 7:21,,3.22,3.87,3.55,15:39:00,1.51,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,8.5,,FALSE,0.027,FALSE,,100,0,,7/6/05 17:54,7/6/05 19:33,,7/6/05 23:22,7/7/05 7:24,,0.16,0.56,0.36,9:41:00,2.42,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c1-1,Haustrum haustorium,Check datasheets,33.9,Haustrum scobina,Tauranga Head,12,,FALSE,0.382,TRUE,,100,0,,7/6/05 14:26,7/6/05 15:39,,7/7/05 10:38,7/8/05 7:55,,0.79,1.73,1.26,22:30:00,1.06,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c18-2,Haustrum haustorium,Check datasheets,26.6,Siphonaria australis,EPFS & ?Lighthouse Reef,7.8,,FALSE,0.024,FALSE,,100,0,,7/7/05 12:46,7/7/05 13:29,,7/7/05 15:17,7/7/05 15:54,,0.08,0.13,0.1,1:20:00,15.25,TRUE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c6-2,Haustrum haustorium,Check datasheets,24.1,Siphonaria australis,EPFS & ?Lighthouse Reef,10.3,,FALSE,0.064,FALSE,,100,0,,7/7/05 11:55,7/7/05 12:49,,7/7/05 16:56,7/7/05 17:15,,0.17,0.22,0.2,1:13:00,16.48,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c19-1,Haustrum haustorium,Check datasheets,35.3,Haustrum scobina,Tauranga Head,12.9,,FALSE,0.269,TRUE,,100,0,,7/6/05 16:39,7/6/05 17:54,,7/7/05 19:26,7/7/05 20:31,,1.06,1.16,1.11,2:20:00,9.33,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c12-1,Haustrum haustorium,Check datasheets,44.3,Haustrum scobina,Tauranga Head,16.1,,FALSE,0.486,TRUE,,100,0,,7/6/05 23:22,7/7/05 7:24,,7/7/05 19:26,7/7/05 20:31,,0.5,0.88,0.69,9:07:00,2.57,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c23-1,Haustrum haustorium,Check datasheets,24.7,Haustrum scobina,Tauranga Head,12.5,,FALSE,0.224,TRUE,,100,0,,7/4/05 22:04,7/5/05 7:27,,7/7/05 20:35,7/7/05 21:38,,2.55,2.98,2.76,10:26:00,2.25,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c13-1,Haustrum haustorium,Check datasheets,34.9,Haustrum scobina,Tauranga Head,15.4,,FALSE,0.616,TRUE,,70,,tissue on operc left,7/5/05 8:11,7/5/05 10:44,,7/7/05 21:38,7/7/05 22:42,,2.45,2.6,2.53,3:37:00,6.22,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c6-2,Haustrum haustorium,Check datasheets,24.1,Siphonaria australis,EPFS & ?Lighthouse Reef,11.7,,FALSE,0.063,FALSE,,100,0,,7/7/05 16:56,7/7/05 17:15,,7/7/05 22:42,7/7/05 22:56,,0.23,0.25,0.24,0:33:00,30.38,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c5-1,Haustrum haustorium,Check datasheets,42.9,Haustrum scobina,Tauranga Head,16.1,,FALSE,0.742,FALSE,,100,0,,7/5/05 21:17,7/5/05 22:33,,7/7/05 23:26,7/8/05 7:55,,2.04,2.44,2.24,9:45:00,2.4,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c18-2,Haustrum haustorium,Check datasheets,26.6,Siphonaria australis,EPFS & ?Lighthouse Reef,7.4,,FALSE,0.02,FALSE,,100,0,,7/7/05 15:54,7/7/05 16:20,,7/7/05 23:26,7/8/05 7:55,,0.3,0.67,0.48,8:55:00,2.62,FALSE
2005,H-Times-TopLab-HighTemp,Aerated,18.5,c2-1,Haustrum haustorium,Check datasheets,30.1,Haustrum scobina,Tauranga Head,14.3,,FALSE,0.44,TRUE,,100,0,,7/6/05 23:25,7/7/05 7:29,,7/8/05 8:00,7/8/05 9:05,,1.02,1.4,1.21,9:09:00,2.56,FALSE
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c18-2,Haustrum haustorium,Check datasheets,27.4,Siphonaria australis,EPFS & ?Lighthouse Reef,6.3,,FALSE,0.014,FALSE,,100,0,,7/7/05 23:24,7/8/05 7:49,,7/8/05 13:38,7/8/05 14:32,,0.24,0.63,0.44,9:19:00,2.51,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c18-2,Haustrum haustorium,Check datasheets,26.6,Siphonaria australis,EPFS & ?Lighthouse Reef,8.3,,FALSE,0.032,FALSE,,100,0,,7/7/05 23:26,7/8/05 7:55,,7/8/05 13:41,7/8/05 14:37,,0.24,0.63,0.44,9:25:00,2.49,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.3,c14-1,Haustrum haustorium,Check datasheets,26.4,Siphonaria australis,EPFS & ?Lighthouse Reef,8.5,,FALSE,0.04,FALSE,,100,0,,7/8/05 7:55,7/8/05 9:02,,7/8/05 13:41,7/8/05 14:37,,0.19,0.28,0.24,2:03:00,10.48,TRUE
2005,H-Times-TopLab-LowTemp,Aerated,10.5,c18-2,Haustrum haustorium,Check datasheets,27.4,Siphonaria australis,EPFS & ?Lighthouse Reef,8.1,,FALSE,0.044,FALSE,,100,0,,7/8/05 14:32,7/8/05 15:36,,7/8/05 18:07,7/8/05 21:27,,0.1,0.29,0.2,4:24:00,5.17,FALSE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c22-1,Haustrum haustorium,Check datasheets,28.4,Haustrum scobina,Tauranga Head,11.1,,FALSE,0.249,TRUE,,100,0,,7/6/05 15:39,7/6/05 16:39,,7/8/05 21:31,7/8/05 22:46,,2.2,2.3,2.25,2:15:00,9.64,TRUE
2005,H-Times-TopLab-MidTemp,Aerated,14.5,c27-1,Haustrum haustorium,Check datasheets,27.1,Haustrum scobina,Tauranga Head,12.2,,FALSE,0.263,TRUE,,50,,muscle and other tissue remaining,7/6/05 7:38,7/6/05 8:43,,7/9/05 0:14,7/9/05 8:42,,2.65,3.04,2.85,9:33:00,2.45,FALSE
